Subject	ActivitiesLabel	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyAccMag.mean..	tGravityAccMag.mean..	tBodyAccJerkMag.mean..	tBodyGyroMag.mean..	tBodyGyroJerkMag.mean..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.meanFreq..	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.std..	tGravityAccMag.std..	tBodyAccJerkMag.std..	tBodyGyroMag.std..	tBodyGyroJerkMag.std..	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyAccMag.std..	fBodyBodyAccJerkMag.std..	fBodyBodyGyroMag.std..	fBodyBodyGyroJerkMag.std..
4	4	0.27153828	-0.007163065	-0.105874596	0.869303006	0.21162254	0.110120481	0.078450024	-0.010858217	-0.012149995	-0.049443512	-0.089430061	0.101150335	-0.096949484	-0.04184839	-0.048996435	-0.93569482	-0.93569482	-0.970132284	-0.926063314	-0.980490462	-0.977462498	-0.905782932	-0.951783743	0.037381761	0.078786009	0.012094266	-0.976845713	-0.944298391	-0.975154906	0.21301992	-0.075289966	0.012245577	-0.960589636	-0.967583648	-0.933776892	0.109092658	-0.39474554	-0.145726034	-0.929002095	0.028092111	-0.962500734	0.227198015	-0.948769752	-0.200084758	-0.976547763	0.085934203	-0.980309931	-0.890223981	-0.932203007	-0.981405295	-0.932727104	-0.950949255	-0.976742196	-0.944596106	-0.979038766	-0.97013179	-0.95846812	-0.927972229	-0.969899731	-0.984441358	-0.968804832	-0.914407845	-0.914407845	-0.96254911	-0.928898293	-0.97580669	-0.981908189	-0.889467349	-0.926999317	-0.978776912	-0.949293158	-0.981699448	-0.973333107	-0.954120419	-0.932868354	-0.91981571	-0.961584519	-0.928850554	-0.976261754
4	5	0.280499746	-0.009489111	-0.096157491	0.956197791	-0.075900906	0.166893826	0.072132838	-0.006530157	-0.021188989	-0.030644934	-0.061824851	0.075563643	-0.103057894	-0.04612572	-0.04907535	-0.906478052	-0.906478052	-0.963370738	-0.900982101	-0.967614074	-0.97349755	-0.889549205	-0.931643421	0.062099996	-0.066987505	-0.037782277	-0.972310894	-0.937624242	-0.968648412	0.272213981	-0.126450633	0.071105663	-0.905464162	-0.955992945	-0.915280955	-0.274809641	-0.364372375	-0.223109155	-0.917614015	-0.102971758	-0.956139284	0.201262207	-0.914209166	-0.286128312	-0.964471139	0.060985002	-0.97692058	-0.861597379	-0.896880538	-0.972908356	-0.917613465	-0.899404775	-0.972586542	-0.938354678	-0.973054201	-0.909687974	-0.949227147	-0.909995039	-0.949633879	-0.976065175	-0.957982019	-0.890976683	-0.890976683	-0.958159482	-0.885144318	-0.964282784	-0.978737638	-0.857380282	-0.887554318	-0.975706724	-0.944075309	-0.976229506	-0.912464794	-0.94582584	-0.916651631	-0.895340042	-0.960032499	-0.887194404	-0.966430218
4	6	0.263559215	-0.015003184	-0.11068815	-0.420664662	0.915165104	0.341531311	0.093449422	0.006933132	-0.006410543	-0.009231563	-0.093012818	0.169720404	-0.105019878	-0.038123043	-0.071215629	-0.954557603	-0.954557603	-0.970095772	-0.930236463	-0.985068502	-0.958802078	-0.938883374	-0.967504279	-0.274194619	0.366231449	0.201329592	-0.978542457	-0.943969987	-0.975383329	0.182436483	0.098742884	0.077021117	-0.967203736	-0.972187839	-0.961479263	-0.066092182	-0.526889996	0.152886312	-0.939389701	0.2416979	-0.962287125	0.27402735	-0.96155666	-0.25985197	-0.983609073	0.202949382	-0.954193739	-0.941714042	-0.962667315	-0.921199966	-0.969816636	-0.976176609	-0.978302781	-0.942209488	-0.978511984	-0.973102422	-0.961109292	-0.962073755	-0.975103204	-0.98685563	-0.98396536	-0.931292217	-0.931292217	-0.960786431	-0.947031782	-0.982698214	-0.952464881	-0.946380971	-0.962154454	-0.980079293	-0.944366882	-0.980261236	-0.975094739	-0.9561825	-0.965807467	-0.937187976	-0.958037119	-0.947100325	-0.982543632
5	1	0.277842346	-0.017285032	-0.107741776	0.97262496	-0.100440285	0.002476236	0.084588883	-0.01631941	8.32E-05	-0.04889199	-0.069013525	0.08154355	-0.088840836	-0.044955953	-0.04826796	-0.158338674	-0.158338674	-0.288333024	-0.355933084	-0.444532485	-0.287782607	0.009460378	-0.490251091	-0.322382011	-0.002040511	0.024738973	-0.344954806	-0.181055554	-0.590496616	-0.359372578	-0.534049823	-0.344150925	-0.37266875	-0.513951718	-0.213127031	-0.045860194	-0.019186012	0.167457819	-0.304992489	0.149852522	-0.269481661	-0.004972878	-0.484262829	0.25062061	-0.548053575	0.052733013	-0.294098534	0.076748403	-0.457021436	-0.979348381	-0.961585475	-0.964580804	-0.302891025	-0.091039743	-0.612895319	-0.490877498	-0.50462203	-0.318700615	-0.357681403	-0.571438124	-0.157682544	-0.377178733	-0.377178733	-0.282242277	-0.492176824	-0.489199746	-0.297517355	0.042602683	-0.483059957	-0.32139032	-0.05452136	-0.633429996	-0.52939279	-0.502683381	-0.420367075	-0.519636926	-0.305685376	-0.589741507	-0.455665301
5	2	0.26845947	-0.032526976	-0.107471454	0.936821835	-0.265942569	-0.023203536	0.079544348	0.014013036	-0.025590953	0.039519112	-0.117195552	0.042444282	-0.143029686	-0.055989578	-0.05348954	0.043556202	0.043556202	-0.247403477	-0.235516929	-0.473488168	-0.16148534	0.072890316	-0.457470677	-0.427706137	-0.122487324	-0.135264616	-0.28972547	-0.196817921	-0.606717465	-0.397835581	-0.57700936	-0.339640933	-0.263615096	-0.516609047	-0.139801393	-0.061580336	-0.138063832	0.060813284	-0.169261525	-0.020494854	-0.264674939	0.1245133	-0.392564531	-0.023400199	-0.571344139	0.005786311	-0.045723778	0.185022459	-0.308938979	-0.953579969	-0.90051172	-0.92141958	-0.223896564	-0.125026613	-0.638369032	-0.443342262	-0.440345826	-0.265451333	-0.305245202	-0.631822048	-0.282154378	-0.136736384	-0.136736384	-0.310186546	-0.35468787	-0.557988066	-0.004738197	0.165037631	-0.289256659	-0.225327843	-0.105311153	-0.668825711	-0.50168558	-0.403486393	-0.380378007	-0.254091927	-0.378616676	-0.440445052	-0.57248502
5	3	0.293543927	-0.008501075	-0.100319931	0.956649353	-0.060757832	0.021677791	0.1096506	0.013761823	0.021339766	-0.06829457	-0.0707806	0.080655999	-0.110149008	-0.070829659	-0.039965694	0.211138854	0.211138854	-0.063752856	-0.218029835	-0.397195621	0.098432009	0.079228069	-0.37474009	-0.453524501	0.036366239	-0.004372204	-0.036801215	-0.056803296	-0.491979946	-0.350911622	-0.470994737	-0.303523361	-0.295345101	-0.382483075	-0.034175028	-0.008922866	-0.007642421	0.211555807	0.155742169	-0.013705507	0.009183943	0.110968065	-0.349338415	0.204633758	-0.453697247	0.072381509	0.27504611	0.090763076	-0.325891435	-0.950490939	-0.912363421	-0.927192733	0.03224155	0.047361231	-0.522651638	-0.460646845	-0.409134149	-0.227869042	-0.411302217	-0.514591487	-0.034421747	0.205422376	0.205422376	-0.029257051	-0.360678305	-0.450303212	0.336554725	0.026826988	-0.35339785	0.011055933	0.09017201	-0.551178075	-0.514940941	-0.431552775	-0.374705187	0.042853362	-0.0897357	-0.484141274	-0.487128423
5	4	0.27369414	-0.009900835	-0.1085403	0.880731444	0.168445524	0.143006858	0.074957741	-0.002787733	0.003386096	-0.042235521	-0.083548408	0.082393445	-0.088974767	-0.045470298	-0.048771473	-0.937978323	-0.937978323	-0.969320156	-0.934301647	-0.973848287	-0.977450812	-0.921434736	-0.946064217	-0.020933049	0.068459003	0.04031618	-0.976024951	-0.95423749	-0.969501331	0.075735617	-0.131861736	-0.064496073	-0.957117252	-0.955460359	-0.938003426	0.125891359	-0.187706341	0.096683391	-0.936290605	0.058607517	-0.964440302	0.245936717	-0.944760322	-0.005783501	-0.97159837	0.081290133	-0.980945022	-0.904335121	-0.92609474	-0.983137542	-0.93994298	-0.945009	-0.97520485	-0.952786261	-0.97343653	-0.966225485	-0.950064068	-0.940637937	-0.966037012	-0.975433911	-0.964878513	-0.920939028	-0.920939028	-0.965757732	-0.93141481	-0.97039261	-0.982590843	-0.90229153	-0.92184351	-0.976530547	-0.954464442	-0.97602233	-0.969390369	-0.947571472	-0.947346477	-0.925669291	-0.966545323	-0.934746865	-0.970675403
5	5	0.282544391	-0.007004186	-0.102171096	0.960188699	-0.038710127	0.138638437	0.072518986	-0.002219902	-0.012281222	-0.03227119	-0.050987505	0.069094576	-0.092224986	-0.039910819	-0.042222134	-0.906104701	-0.906104701	-0.956863566	-0.900671631	-0.958405901	-0.964500917	-0.890796361	-0.915083799	-0.016406678	-0.008944132	-0.028287523	-0.963059235	-0.931370209	-0.958438727	0.150463078	-0.143681805	-0.033363702	-0.909661802	-0.939373524	-0.907190837	-0.178598411	-0.162944927	-0.109180364	-0.904641393	-0.016942232	-0.941825903	0.140971601	-0.904543922	-0.157768871	-0.952286438	-0.039313597	-0.968591816	-0.869439913	-0.869327322	-0.974088206	-0.931973943	-0.914608496	-0.96264708	-0.931217141	-0.963832119	-0.910395222	-0.933738104	-0.907471556	-0.941930044	-0.961177742	-0.944755343	-0.879773801	-0.879773801	-0.942962048	-0.867041712	-0.947970724	-0.970668409	-0.867933178	-0.858231388	-0.965778921	-0.936202601	-0.968072301	-0.912780916	-0.931857811	-0.916789356	-0.886745171	-0.94360196	-0.868913994	-0.946196463
5	6	0.278334326	-0.018304212	-0.107937604	-0.483470598	0.954890346	0.263644692	0.084816482	0.007474608	-0.003040672	-0.021893501	-0.07987096	0.159894367	-0.102114125	-0.040444693	-0.070830969	-0.966777883	-0.966777883	-0.980141254	-0.946938301	-0.986419423	-0.968741678	-0.965419521	-0.977007725	-0.135632454	0.466528232	0.132310871	-0.982689657	-0.965328566	-0.983250309	0.239915157	0.195677336	0.091693879	-0.975797492	-0.978249646	-0.963202948	-0.022723586	0.068124848	0.041360028	-0.962234984	0.292032095	-0.97735638	0.197005001	-0.968257069	0.102441766	-0.984618026	0.024736711	-0.96593451	-0.969295613	-0.968562516	-0.945695336	-0.985964054	-0.977076645	-0.983307862	-0.964560431	-0.985419368	-0.979498707	-0.977427371	-0.960583777	-0.983422258	-0.983759479	-0.989679592	-0.958612786	-0.958612786	-0.977477145	-0.958287922	-0.98377138	-0.964953894	-0.972909187	-0.965882191	-0.98562527	-0.96624258	-0.986135599	-0.98070577	-0.977257801	-0.963305738	-0.962525369	-0.976381935	-0.959263063	-0.983434493
6	1	0.283658868	-0.016895419	-0.110303166	0.958067455	-0.214694852	0.033188883	0.069958588	-0.016483172	-0.007389312	-0.025509619	-0.074446247	0.08388088	-0.087889109	-0.036230897	-0.053959728	-0.166840714	-0.166840714	-0.195117026	-0.281207841	-0.321290483	-0.187934323	0.140781622	-0.498520164	-0.196841737	0.022073419	0.185107042	-0.150942918	-0.075374232	-0.541438616	-0.178295181	-0.466305754	-0.104129449	-0.239650711	-0.341378429	-0.203575459	0.091240973	0.041626754	0.30287495	-0.201386608	0.200090364	-0.055401423	-0.009228846	-0.329681123	0.293109613	-0.366500534	0.100924732	-0.296538717	0.164213885	-0.504324207	-0.977779896	-0.964248568	-0.957205026	-0.132784767	0.008088974	-0.575777466	-0.446020953	-0.331702268	-0.383139335	-0.182600934	-0.416390246	-0.166684422	-0.266734167	-0.266734167	-0.070602965	-0.365602917	-0.364708342	-0.34522769	0.101699642	-0.550474622	-0.192694694	0.031445068	-0.608624354	-0.515323854	-0.332008707	-0.512209234	-0.421683094	-0.09649997	-0.510648323	-0.408078906
6	2	0.268229355	-0.027242539	-0.122082439	0.913632242	-0.340732609	-0.018460896	0.07210675	0.003713434	-0.002378166	-0.076740683	-0.051898199	0.066423403	-0.065202449	-0.045770535	-0.057680005	0.017779097	0.017779097	-0.207379799	-0.129121244	-0.342895368	-0.131075373	0.09780351	-0.4272481	-0.445120587	-0.094883003	-0.066786791	-0.24481277	-0.122991594	-0.549314616	-0.441959116	-0.50117034	-0.401683802	-0.115065008	-0.32965378	-0.046414211	-0.055914015	-0.129471191	0.010292767	-0.08194794	-0.014015435	-0.169868234	-0.061237841	-0.230627015	0.014480732	-0.459236334	0.028505384	-0.050135019	0.189276117	-0.353519515	-0.959399425	-0.912900683	-0.906196352	-0.180301156	-0.041399465	-0.560830688	-0.321973724	-0.315799902	-0.183900182	-0.186763294	-0.486494121	-0.170814791	-0.079150884	-0.079150884	-0.169970363	-0.19989371	-0.440079851	-0.021133563	0.159123777	-0.365874184	-0.186815074	-0.016981141	-0.571673957	-0.390248128	-0.313618571	-0.309998085	-0.222161434	-0.177734841	-0.318173893	-0.455937719
6	3	0.277045258	-0.01953684	-0.107209356	0.928531455	-0.214046334	-0.003079817	0.103681344	0.009876858	-0.009324706	-0.096083744	-0.034178221	0.08700126	-0.025645223	-0.076808992	-0.037222865	0.333754731	0.333754731	0.103845072	0.014267782	-0.082936685	0.328308506	0.339771174	-0.277602591	-0.411649336	0.021911178	0.306253166	0.136554991	0.137202452	-0.283086205	-0.315757695	-0.484343661	-0.034825425	0.063371605	-0.130327466	0.152845249	0.001504466	0.151125875	0.302963643	0.395958035	0.106479482	0.243834259	-0.001606595	-0.014373543	0.230693028	-0.132705384	0.036946297	0.38368164	0.360164959	-0.320204233	-0.954406268	-0.933577601	-0.934378766	0.165271071	0.27654403	-0.336817322	-0.198303853	-0.18922957	-0.094079793	0.039338796	-0.193508405	0.193206499	0.373611914	0.373611914	0.209502174	-0.042627675	-0.111228416	0.403369767	0.283247838	-0.406014311	0.08865151	0.341242393	-0.389057047	-0.286724915	-0.235470976	-0.275667263	0.144622757	0.154808861	-0.242353857	-0.145733545
6	4	0.276778487	-0.014591162	-0.110127729	0.933692935	0.068262866	0.069521966	0.075472164	2.56E-06	0.006237278	-0.037244228	-0.08990833	0.085434601	-0.093669352	-0.03339867	-0.046550431	-0.949543531	-0.949543531	-0.962733502	-0.932703812	-0.962929228	-0.975351455	-0.928264365	-0.935798115	0.003046954	0.12338183	0.08184553	-0.97103748	-0.947070821	-0.954199786	0.099940062	-0.150934459	-0.091348467	-0.939671401	-0.943857393	-0.934764895	0.139409517	-0.129239218	0.043810363	-0.935750391	0.128902046	-0.948348654	0.17184452	-0.929725679	0.046173584	-0.952034566	0.121846502	-0.980164934	-0.923682131	-0.925797097	-0.988872369	-0.960875995	-0.955475832	-0.969929476	-0.945143686	-0.958572953	-0.957367682	-0.944130045	-0.939681351	-0.943714805	-0.961780726	-0.958787671	-0.931572656	-0.931572656	-0.948181828	-0.921259473	-0.950150572	-0.982451285	-0.925676956	-0.925768476	-0.971488767	-0.946880042	-0.961636555	-0.963407047	-0.94490147	-0.947326798	-0.939547203	-0.9473047	-0.929549142	-0.951196693
6	5	0.280346249	-0.018123633	-0.112172832	0.945139004	-0.230251036	0.013919347	0.07306996	0.00871884	-0.004817122	-0.028251913	-0.058982364	0.076739475	-0.103292534	-0.04288283	-0.050643219	-0.945022876	-0.945022876	-0.967102436	-0.939404744	-0.963406223	-0.977100287	-0.930336472	-0.942864017	0.066452177	-0.086631998	0.020881508	-0.973480539	-0.951405465	-0.963743518	0.186559227	-0.251013912	-0.071533989	-0.931612384	-0.943273146	-0.943239602	-0.114716166	-0.195978463	-0.077874719	-0.945949804	0.037354219	-0.955914005	0.190943682	-0.926664297	-0.07011969	-0.955425138	0.027625265	-0.98175816	-0.921493192	-0.925692372	-0.985583067	-0.968449101	-0.942795062	-0.973132636	-0.949362277	-0.967547242	-0.947561299	-0.942486586	-0.947782156	-0.946423593	-0.962422164	-0.962758177	-0.93931025	-0.93931025	-0.956099146	-0.915891573	-0.952536234	-0.984067374	-0.921449111	-0.922067224	-0.975235678	-0.95068145	-0.969895846	-0.952817395	-0.942539174	-0.954455702	-0.944564108	-0.955381579	-0.923108762	-0.952088499
6	6	0.24865652	-0.010252917	-0.13311957	-0.476709879	0.956593814	0.175867709	0.096348196	-0.001145292	0.003288173	-0.007960503	-0.107218315	0.179102058	-0.111267285	-0.042410429	-0.071777474	-0.918878851	-0.918878851	-0.954750505	-0.908980175	-0.955645738	-0.939114254	-0.923706791	-0.938044912	-0.219729934	0.348418746	0.161457928	-0.967072437	-0.93604342	-0.954425845	0.011473189	-0.022202946	0.078468403	-0.93543977	-0.941771544	-0.932636613	0.102549066	0.02365678	0.044522554	-0.912351652	0.144605087	-0.948655471	0.182525078	-0.930153639	0.119317523	-0.953695957	0.163765319	-0.934049422	-0.924644826	-0.9252161	-0.88774631	-0.959161956	-0.928130738	-0.966341055	-0.933674494	-0.959646055	-0.955378225	-0.943634949	-0.939141879	-0.939611608	-0.95862882	-0.959579072	-0.897326246	-0.897326246	-0.950341934	-0.920914497	-0.953157002	-0.932462941	-0.92971122	-0.924004748	-0.968619159	-0.935717453	-0.963567541	-0.962164979	-0.945365098	-0.947136774	-0.90537398	-0.951552664	-0.92869489	-0.955504655
7	1	0.275592962	-0.018653665	-0.110912235	0.932566472	-0.159097004	-0.160846924	0.090146265	0.018432272	-0.021039855	0.002288352	-0.083711372	0.06411046	-0.1236542	-0.044776603	-0.049571309	-0.097809044	-0.097809044	-0.1929489	-0.305959351	-0.30002278	-0.343048406	-0.06415642	0.038583225	-0.313727372	0.160434129	0.124630171	-0.383715798	-0.123192887	-0.106490373	-0.284586506	-0.287013819	-0.24483172	-0.318395105	-0.151966687	-0.366733618	0.111912537	0.273141323	0.014356405	-0.15124365	0.172997884	-0.03841873	-0.012744637	-0.192909765	0.300315718	-0.155339856	0.00088034	-0.327243241	-0.077261856	0.159631283	-0.979851271	-0.969404155	-0.952159771	-0.346026226	-0.054744895	-0.149488514	-0.503313517	-0.231098305	-0.396013535	-0.211667297	-0.174136411	-0.458302971	-0.198554708	-0.198554708	-0.027557329	-0.198283167	-0.095340116	-0.322034908	-0.143721823	0.133316828	-0.365314791	-0.043191746	-0.190751539	-0.563615257	-0.290859379	-0.463270018	-0.351706781	-0.022138358	-0.343894915	-0.084166377
7	2	0.248706923	-0.027563901	-0.143769689	0.81874656	-0.240950944	-0.40359971	0.072464994	-0.000812387	-7.45E-05	-0.138778108	-0.00247162	0.139217072	-0.085664087	-0.048221911	-0.072451748	-0.198074438	-0.198074438	-0.458695232	-0.239099166	-0.661969772	-0.336199426	-0.381590523	-0.317461021	-0.43268459	-0.135079177	-0.273730521	-0.454647882	-0.53707567	-0.581764527	-0.39118255	-0.425313822	-0.627555474	-0.383889343	-0.567920266	-0.408150267	-0.329345937	-0.054117536	-0.346105575	-0.378618762	-0.089227815	-0.454783247	0.045863646	-0.533982946	-0.165200897	-0.673327282	0.047334927	-0.294872974	-0.326160023	-0.145665026	-0.932823053	-0.939774255	-0.88167591	-0.415153116	-0.519897596	-0.607808436	-0.363853237	-0.572996821	-0.348980051	-0.616812659	-0.67124374	-0.682184176	-0.334744607	-0.334744607	-0.471265711	-0.418144852	-0.676428073	-0.279870086	-0.341025553	-0.124912269	-0.426974026	-0.534191303	-0.631919609	-0.368636961	-0.579964615	-0.393062891	-0.415307107	-0.497441363	-0.444994482	-0.704090968
7	3	0.28030708	-0.016633237	-0.096938309	0.930623633	-0.129871673	-0.154935539	0.096892618	-0.019106108	-0.016039039	-0.105409613	-0.049717461	0.116894769	-0.059727351	-0.038190428	-0.078946934	0.019879529	0.019879529	-0.170319619	-0.188740819	-0.399229959	0.044342832	-0.145302311	-0.139216222	-0.365650549	-0.031473662	0.082442424	-0.030522669	-0.31623651	-0.296494903	-0.333627289	-0.414196284	-0.382024152	-0.33930147	-0.214443073	-0.299600268	-0.219867702	0.200566271	0.007637195	0.218911066	0.003802981	0.067389886	-0.03738444	-0.255045057	0.235200926	-0.289096677	0.081946366	0.06608156	-0.138179073	-0.063640245	-0.964875963	-0.952678694	-0.928756469	0.028503393	-0.296279675	-0.347107758	-0.407744096	-0.292626136	-0.401051416	-0.510731018	-0.299520205	-0.425200372	0.214544028	0.214544028	0.090183628	-0.259751603	-0.294778677	0.07301108	-0.190187141	-0.100121493	-0.004262891	-0.32437856	-0.397774503	-0.432730974	-0.351717743	-0.495120053	0.021444098	0.10785684	-0.396909652	-0.353544696
7	4	0.284674637	-0.014610976	-0.122464598	0.969147824	0.006088466	0.064963625	0.066851979	0.011686342	0.016200414	-0.049637972	-0.033611965	0.025947666	-0.093815563	-0.039644489	-0.045456627	-0.918432107	-0.918432107	-0.976559676	-0.897870535	-0.981665122	-0.972697127	-0.931490634	-0.904675338	-0.033431223	0.014716671	-0.101766084	-0.982037244	-0.969423613	-0.968503505	0.180132582	-0.081502132	-0.085752758	-0.943631758	-0.956678065	-0.947419933	-0.07163023	-0.308762329	-0.018773959	-0.908956776	-0.011233011	-0.970954184	0.181229725	-0.933081955	-0.142830891	-0.978634991	0.055363892	-0.972668375	-0.909454699	-0.856532941	-0.957082433	-0.945436265	-0.868602535	-0.982158098	-0.969458676	-0.972256473	-0.941870953	-0.944124336	-0.937021209	-0.974369046	-0.981024681	-0.980954665	-0.88195762	-0.88195762	-0.970243274	-0.898063314	-0.97621443	-0.972879966	-0.904629196	-0.844083053	-0.984026344	-0.97181498	-0.974699194	-0.942726423	-0.93824472	-0.939826018	-0.886915638	-0.968494868	-0.895804978	-0.974965939
7	5	0.282723539	-0.014574034	-0.09977783	0.958728688	-0.117607049	-0.051657372	0.075191511	0.006947004	-0.010842029	-0.029158221	-0.077433644	0.0851045	-0.090153966	-0.041279761	-0.054539002	-0.942724659	-0.942724659	-0.973381306	-0.943425565	-0.977377083	-0.976681834	-0.941883784	-0.93855052	-0.079704728	-0.159730059	0.00098894	-0.976323086	-0.967165093	-0.968229643	0.098774854	-0.188479735	-0.089160206	-0.938121638	-0.957548671	-0.957165056	-0.188057606	-0.298448698	-0.188116628	-0.94561145	-0.028845177	-0.967417888	0.25675944	-0.938704985	-0.18718167	-0.973671169	0.09547074	-0.97930757	-0.923400922	-0.917064168	-0.987917504	-0.966162999	-0.939161015	-0.976403545	-0.96581061	-0.972060053	-0.945247687	-0.949646947	-0.951630777	-0.965983398	-0.976837757	-0.978166791	-0.933590157	-0.933590157	-0.968566356	-0.918438959	-0.97210793	-0.980541336	-0.919118753	-0.912358814	-0.978729083	-0.96685029	-0.974533711	-0.947891986	-0.945818158	-0.954339406	-0.937287965	-0.969092162	-0.919848139	-0.971899418
7	6	0.250176694	-0.020441152	-0.101361037	-0.502814251	0.393444278	0.907537823	0.096890402	0.025062418	-0.013165392	-0.002826419	-0.133605695	0.15592003	-0.105944243	-0.035889743	-0.067190179	-0.936392024	-0.936392024	-0.98012724	-0.915793635	-0.983008829	-0.953424246	-0.942193954	-0.958611645	-0.635913046	-0.043829267	0.237111987	-0.980393047	-0.972531649	-0.969524978	0.02071592	-0.045134262	0.094560585	-0.953684548	-0.957570208	-0.956905311	-0.139745225	-0.453725645	0.014468287	-0.927976881	-0.129091025	-0.968066259	0.217605287	-0.941130719	-0.265784491	-0.974117912	0.104422953	-0.93651361	-0.926262669	-0.952978366	-0.91422127	-0.955543549	-0.961908984	-0.980977756	-0.97309316	-0.972983064	-0.960126823	-0.945071935	-0.955294891	-0.973837233	-0.976483727	-0.988871878	-0.907039513	-0.907039513	-0.967310932	-0.918662459	-0.971205138	-0.931120581	-0.922917902	-0.953380646	-0.983560175	-0.975886145	-0.975072995	-0.962348254	-0.939727874	-0.958876413	-0.910542463	-0.965359228	-0.918892519	-0.969403035
8	1	0.27468631	-0.018662887	-0.107252091	0.913586348	-0.217102195	-0.186267837	0.070339349	-0.006039475	-0.000673799	0.023508823	-0.095791791	0.050965792	-0.135886431	-0.031488091	-0.052268397	0.051678628	0.051678628	-0.066832243	-0.003102438	-0.33912927	-0.247389012	0.316982393	-0.238634595	-0.380892406	0.003561638	0.111947205	-0.311198711	0.079683287	-0.361563262	-0.345898115	-0.419277901	-0.247485399	-0.102063054	-0.259729692	-0.132902199	-0.176032066	-0.102881608	-0.218800754	-0.095217283	0.204080888	-0.12383441	0.176189876	-0.301241849	0.089000574	-0.473026231	0.294590007	-0.173605736	0.380782053	-0.142088532	-0.97475205	-0.956781506	-0.956640105	-0.258688628	0.233987544	-0.383200596	-0.199209718	-0.211997278	-0.075444784	-0.24608275	-0.4280557	-0.388446972	-0.180407283	-0.180407283	-0.184571054	-0.238746704	-0.502957255	-0.148386859	0.324844931	-0.158437342	-0.271448185	0.315883536	-0.404482509	-0.234252006	-0.190805722	-0.142974235	-0.360818979	-0.27643613	-0.327459578	-0.581240191
8	2	0.258880152	-0.028241514	-0.11512212	0.860368719	-0.291341492	-0.192306961	0.081381681	0.014120592	-0.067458392	0.192704476	-0.204205356	-0.072454603	-0.155445674	-0.027919577	-0.053409038	0.121026629	0.121026629	-0.141494613	0.166447991	-0.400664014	-0.166411065	0.2634314	-0.072949694	-0.290117828	-0.100254406	-0.191852656	-0.200277249	-0.025795259	-0.386655804	-0.115989565	-0.344029932	-0.368783012	-0.240260762	-0.113162144	0.165974187	-0.221044979	-0.184403755	-0.296234667	-0.130264519	0.20707129	-0.131850567	0.274549259	-0.229610953	-0.128115003	-0.463270578	0.251663318	-0.171712175	0.348768733	0.121187279	-0.926673288	-0.931032069	-0.87616893	-0.186618895	-0.01235011	-0.447518179	-0.367428367	-0.066698086	0.337526477	-0.405070692	-0.424675673	-0.430366659	-0.227200254	-0.227200254	-0.228296364	-0.109327924	-0.493975032	-0.17528499	0.30540146	0.133766194	-0.247336618	-0.070082146	-0.508248317	-0.409955581	-0.047880251	0.263202878	-0.409282852	-0.3792665	-0.183325647	-0.575733291
